"","I","L","SNR","ci_width","samp","t.rho","seeds","samp.1"
"5638",100,100,0.2,0.46777863680243,0.380950072488794,0,682267,0.380950072488794
"5639",100,50,0.1,0.904258811242097,0.376675374643352,0.5,715753,0.376675374643352
"5640",200,100,0.2,0.337543298801048,0.275280457538055,0,302366,0.275280457538055
"5641",100,100,0.2,0.383126744114001,0.318853727540931,0.5,330690,0.318853727540931
"5642",200,100,0.2,0.259524770363624,0.225311948969977,0.5,756272,0.225311948969977
"5643",100,100,0.1,0.761133072275603,0.362783442901105,0,9502,0.362783442901105
"5644",200,100,0.1,0.597823445709636,0.277382630617611,0,61860,0.277382630617611
"5645",100,100,0.1,0.633322591163056,0.354557706502142,0.5,355022,0.354557706502142
"5646",200,100,0.1,0.555259825289178,0.269922631936473,0.5,573159,0.269922631936473
"5647",100,100,0.2,0.484075646550192,0.391525047597616,0,432566,0.391525047597616
"5648",200,100,0.2,0.345473012023175,0.272778219518374,0,829755,0.272778219518374
"5649",100,100,0.2,0.374331224697528,0.328279570837321,0.5,479629,0.328279570837321
"5650",200,50,0.2,0.410117867668386,0.275313501294063,0,294407,0.275313501294063
"5651",200,50,0.1,0.86923884279925,0.272366839945216,0.5,975708,0.272366839945216
"5652",200,100,0.2,0.288557982825246,0.232482433195419,0.5,811694,0.232482433195419
"5653",100,100,0.1,0.81725077355184,0.390069701324652,0,891201,0.390069701324652
"5654",200,100,0.1,0.573774196137499,0.277235209386518,0,53826,0.277235209386518
"5655",100,100,0.1,0.689702457110071,0.363232188475896,0.5,900265,0.363232188475896
"5656",200,100,0.1,0.613907352269719,0.25867340437689,0.5,133588,0.25867340437689
"5657",100,100,0.2,0.49962515188258,0.392646382843844,0,405406,0.392646382843844
"5658",200,100,0.2,0.334230866324308,0.276085130100558,0,463463,0.276085130100558
"5659",100,100,0.2,0.339052594091036,0.296758484079703,0.5,627438,0.296758484079703
"5660",200,100,0.2,0.285904866622418,0.232356206649946,0.5,40371,0.232356206649946
"5661",100,100,0.1,0.687067086100863,0.386543003400286,0,490389,0.386543003400286
"5662",100,50,0.2,0.619896143249221,0.388438699236706,0,945276,0.388438699236706
"5663",200,100,0.1,0.53418239498236,0.27288580409356,0,754281,0.27288580409356
"5664",100,100,0.1,0.756223979408735,0.378076926689614,0.5,529523,0.378076926689614
"5665",200,100,0.1,0.409617102543089,0.250157595457195,0.5,739001,0.250157595457195
"5666",100,100,0.2,0.441402370309323,0.385574735844436,0,635699,0.385574735844436
"5667",200,100,0.2,0.345945785486717,0.276451004732589,0,106471,0.276451004732589
"5668",100,100,0.2,0.410180950249128,0.334928739777626,0.5,489220,0.334928739777626
"5669",200,100,0.2,0.318773690522542,0.258078720730705,0.5,110294,0.258078720730705
"5670",100,100,0.1,0.771747533564736,0.388085403062092,0,687777,0.388085403062092
"5671",200,100,0.1,0.522934543675159,0.27710058162209,0,255772,0.27710058162209
"5672",100,100,0.1,0.708368892623899,0.364634841171154,0.5,817253,0.364634841171154
"5673",200,50,0.2,0.400466952138653,0.275874937704364,0,980641,0.275874937704364
"5674",200,100,0.1,0.513664090031079,0.254531252122002,0.5,48396,0.254531252122002
"5675",100,100,0.2,0.47638511192132,0.392108460347275,0,934357,0.392108460347275
"5676",200,100,0.2,0.355037397621736,0.277222181855542,0,963462,0.277222181855542
"5677",100,100,0.2,0.379013109143733,0.316864948596345,0.5,807230,0.316864948596345
"5678",200,100,0.2,0.263783018789387,0.21911306510297,0.5,675571,0.21911306510297
"5679",100,100,0.1,0.813680850582654,0.392218964676627,0,345797,0.392218964676627
"5680",200,100,0.1,0.486473021250475,0.276106515063237,0,669591,0.276106515063237
"5681",100,100,0.1,0.6871134131002,0.359375723775956,0.5,285111,0.359375723775956
"5682",200,100,0.1,0.614930612922173,0.27735388330953,0.5,959617,0.27735388330953
"5683",100,100,0.2,0.483080075260138,0.392155540159858,0,95422,0.392155540159858
"5684",100,50,0.2,0.566899472213769,0.380070382814296,0.5,306731,0.380070382814296
"5685",200,100,0.2,0.33302812396137,0.276066671133633,0,780904,0.276066671133633
"5686",100,100,0.2,0.396245734128525,0.332275639010698,0.5,72958,0.332275639010698
"5687",200,100,0.2,0.250441440661489,0.218383563923529,0.5,938323,0.218383563923529
"5688",100,100,0.1,0.859749370223139,0.386275999232607,0,551812,0.386275999232607
"5689",200,100,0.1,0.519652991636536,0.271449019833904,0,52769,0.271449019833904
"5690",100,100,0.1,0.808327236689125,0.368178351250097,0.5,195127,0.368178351250097
"5691",200,100,0.1,0.502947005512601,0.274614583171068,0.5,328639,0.274614583171068
"5692",100,100,0.2,0.488319197905172,0.39214803235959,0,818244,0.39214803235959
"5693",200,100,0.2,0.334700377548287,0.277353882122668,0,291913,0.277353882122668
"5694",100,100,0.2,0.38502606944903,0.316664933107291,0.5,649865,0.316664933107291
"5695",200,50,0.2,0.382153940997577,0.246744375135144,0.5,14174,0.246744375135144
"5696",200,100,0.2,0.25651168444091,0.225203041127283,0.5,106655,0.225203041127283
"5697",100,100,0.1,1.07512476403388,0.38774119205205,0,56595,0.38774119205205
"5698",200,100,0.1,0.563599152189174,0.276585916336148,0,575402,0.276585916336148
"5699",100,100,0.1,0.664027915837366,0.353678634147814,0.5,39853,0.353678634147814
"5700",200,100,0.1,0.496500215219336,0.264964418923061,0.5,602260,0.264964418923061
"5701",100,100,0.2,0.476087179430255,0.390042582057109,0,163732,0.390042582057109
"5702",200,100,0.2,0.343860849035006,0.277259849884465,0,889100,0.277259849884465
"5703",100,100,0.2,0.362569048475082,0.318556147098923,0.5,261754,0.318556147098923
"5704",200,100,0.2,0.260496513834821,0.224570948285083,0.5,541720,0.224570948285083
"5705",100,100,0.1,0.770909178970457,0.389644035818524,0,939906,0.389644035818524
"5706",100,50,0.1,0.863008643965221,0.392386769725091,0,403813,0.392386769725091
"5707",200,100,0.1,0.583483864893966,0.271470636967915,0,290867,0.271470636967915
"5708",100,100,0.1,0.790027515774079,0.373511119149276,0.5,695364,0.373511119149276
"5709",200,100,0.1,0.420175785503467,0.243314302612658,0.5,199720,0.243314302612658
"5710",100,100,0.2,0.493245895820934,0.392273521755668,0,415052,0.392273521755668
"5711",200,100,0.2,0.322431097699594,0.272766579985389,0,812236,0.272766579985389
"5712",100,100,0.2,0.429909701481277,0.354542191069057,0.5,500258,0.354542191069057
"5713",200,100,0.2,0.241919053439075,0.209701683045541,0.5,330686,0.209701683045541
"5714",100,100,0.1,0.731369708833853,0.391930015182972,0,986720,0.391930015182972
"5715",200,100,0.1,0.515250177759506,0.277477523181887,0,402775,0.277477523181887
"5716",100,100,0.1,0.717187295947962,0.371697579183192,0.5,490120,0.371697579183192
"5717",200,50,0.1,0.753504713222304,0.275220150744523,0,15656,0.275220150744523
"5718",200,100,0.1,0.448957828107151,0.251217214175729,0.5,505741,0.251217214175729
"5719",100,100,0.2,0.488149087584004,0.384209964321368,0,817399,0.384209964321368
"5720",200,100,0.2,0.34233139877985,0.273247660527055,0,345822,0.273247660527055
"5721",100,100,0.2,0.395258226353209,0.318728135526868,0.5,666511,0.318728135526868
"5722",200,100,0.2,0.283369409832963,0.239929655434823,0.5,732022,0.239929655434823
"5723",100,100,0.1,1.14550326868352,0.392537801653492,0,523624,0.392537801653492
"5724",200,100,0.1,0.56966788755401,0.277119827557067,0,700894,0.277119827557067
"5725",100,100,0.1,0.675905858981857,0.354816299101945,0.5,875269,0.354816299101945
"5726",200,100,0.1,0.533109258645848,0.265286841283371,0.5,300408,0.265286841283371
"5727",100,100,0.2,0.470562837217063,0.392819197194958,0,914711,0.392819197194958
"5728",100,50,0.1,0.762707689126727,0.364194299929598,0.5,43972,0.364194299929598
"5729",200,100,0.2,0.33480188996084,0.277477716130021,0,399896,0.277477716130021
"5730",100,100,0.2,0.393480404617762,0.333797569389866,0.5,634623,0.333797569389866
"5731",200,100,0.2,0.318263862335481,0.253059803330232,0.5,903511,0.253059803330232
"5732",100,100,0.1,0.753179826241093,0.392808088048986,0,276360,0.392808088048986
"5733",200,100,0.1,0.561817933298994,0.272572765347746,0,510707,0.272572765347746
"5734",100,100,0.1,0.606676552821755,0.345380639831142,0.5,723954,0.345380639831142
"5735",200,100,0.1,0.495558502711436,0.266049954301365,0.5,867419,0.266049954301365
"5736",100,100,0.2,0.467325596136755,0.392835558445593,0,110727,0.392835558445593
"5737",200,100,0.2,0.335305078155968,0.276792173102794,0,850671,0.276792173102794
"5738",100,100,0.2,0.337195273857686,0.299902592795821,0.5,456591,0.299902592795821
"5739",200,50,0.1,0.917090354843535,0.274805936548008,0.5,415027,0.274805936548008
"5740",200,100,0.2,0.267168235373666,0.230595538813922,0.5,460248,0.230595538813922
"5741",100,100,0.1,0.719776209421688,0.392264470127982,0,947165,0.392264470127982
"5742",200,100,0.1,0.515444710977523,0.275347457018477,0,12417,0.275347457018477
"5743",100,100,0.1,0.789001761584164,0.384309439903474,0.5,151044,0.384309439903474
"5744",200,100,0.1,0.531634715531401,0.269147017670351,0.5,47961,0.269147017670351
"5745",100,100,0.2,0.469541595605973,0.39078176662547,0,277903,0.39078176662547
"5746",200,100,0.2,0.3454413891153,0.277412278228899,0,747114,0.277412278228899
"5747",100,100,0.2,0.416419936241941,0.358222180471065,0.5,426906,0.358222180471065
"5748",200,100,0.2,0.260938669373648,0.221074873389021,0.5,915928,0.221074873389021
"5749",100,100,0.1,0.800615480294943,0.392836029095551,0,940213,0.392836029095551
"5750",100,50,0.2,0.576808874400894,0.390609202484545,0,413532,0.390609202484545
"5751",200,100,0.1,0.546133916663919,0.277149809468463,0,78927,0.277149809468463
"5752",100,100,0.1,0.585279374053806,0.342758269349491,0.5,67590,0.342758269349491
"5753",200,100,0.1,0.541400304548187,0.272320107696579,0.5,289984,0.272320107696579
"5754",100,100,0.2,0.46135288643385,0.392328825495282,0,777536,0.392328825495282
"5755",200,100,0.2,0.340687518262272,0.275139965782844,0,530440,0.275139965782844
"5756",100,100,0.2,0.378715145379721,0.324014871873228,0.5,91928,0.324014871873228
"5757",200,100,0.2,0.289756466453416,0.240490705846471,0.5,805787,0.240490705846471
"5758",100,100,0.1,0.72261071159022,0.392708266294986,0,886911,0.392708266294986
"5759",200,100,0.1,0.542888364868818,0.275870037890145,0,356802,0.275870037890145
"5760",100,100,0.1,0.522383000576074,0.336792665816283,0.5,88342,0.336792665816283
"5761",100,50,0.2,0.476946370414414,0.347503954216981,0.5,751349,0.347503954216981
"5762",200,50,0.2,0.403732964768219,0.277264214437844,0,991102,0.277264214437844
"5763",200,100,0.1,0.568568844873706,0.268606608811795,0.5,89049,0.268606608811795
"5764",100,100,0.2,0.4733178683737,0.39275259544548,0,712551,0.39275259544548
"5765",200,100,0.2,0.351166962539749,0.277369512198374,0,759209,0.277369512198374
"5766",100,100,0.2,0.313392410094461,0.276012118079948,0.5,411657,0.276012118079948
"5767",200,100,0.2,0.260417387196309,0.225049071427396,0.5,599518,0.225049071427396
"5768",100,100,0.1,0.702195902196,0.392502274354156,0,786003,0.392502274354156
"5769",200,100,0.1,0.573859873715248,0.277290690659452,0,403081,0.277290690659452
"5770",100,100,0.1,0.900291366166144,0.383092093780538,0.5,147997,0.383092093780538
"5771",200,100,0.1,0.581925474035022,0.265073236051624,0.5,768910,0.265073236051624
"5772",100,100,0.2,0.477491189698039,0.39137752360549,0,421057,0.39137752360549
"5773",100,50,0.2,0.514174310677916,0.35157904323596,0.5,781429,0.35157904323596
"5774",200,100,0.2,0.336967581497626,0.276810973869872,0,820053,0.276810973869872
"5775",100,100,0.2,0.404688794417671,0.340601313445573,0.5,110111,0.340601313445573
"5776",200,100,0.2,0.256379613137498,0.219050253495867,0.5,176253,0.219050253495867
"5777",100,100,0.1,0.745004685335419,0.387883458111009,0,377855,0.387883458111009
"5778",200,100,0.1,0.503385413256463,0.277322035688081,0,673899,0.277322035688081
"5779",100,100,0.1,0.849978385668395,0.370238374038987,0.5,484719,0.370238374038987
"5780",200,100,0.1,0.42433907508103,0.244457741235764,0.5,857869,0.244457741235764
"5781",100,100,0.2,0.464480905401722,0.39266733419941,0,895280,0.39266733419941
"5782",200,100,0.2,0.338207648591624,0.274751466171705,0,381316,0.274751466171705
"5783",100,100,0.2,0.461401719718451,0.368219959576057,0.5,219297,0.368219959576057
"5784",200,50,0.2,0.364627340732834,0.259844781979737,0.5,360544,0.259844781979737
"5785",200,100,0.2,0.285216606788001,0.232391689854975,0.5,221124,0.232391689854975
"5786",100,100,0.1,0.830147835371482,0.392617894453035,0,397663,0.392617894453035
"5787",200,100,0.1,0.482650426208928,0.276997280399426,0,879986,0.276997280399426
"5788",100,100,0.1,0.966070471863008,0.392404657707318,0.5,411868,0.392404657707318
"5789",200,100,0.1,0.563477539953232,0.25779361381708,0.5,160217,0.25779361381708
"5790",100,100,0.2,0.487450950298338,0.392129348401163,0,973386,0.392129348401163
"5791",200,100,0.2,0.335879737957845,0.277462698313382,0,209369,0.277462698313382
"5792",100,100,0.2,0.397551646339626,0.325867765014347,0.5,950708,0.325867765014347
"5793",200,100,0.2,0.317506633316836,0.250432841245888,0.5,660945,0.250432841245888
"5794",100,100,0.1,0.788521841664577,0.392672753558082,0,227147,0.392672753558082
"5795",100,50,0.1,1.03948597382894,0.384429916956378,0,382595,0.384429916956378
"5796",200,100,0.1,0.534613686626425,0.275085777447956,0,971351,0.275085777447956
"5797",100,100,0.1,0.810353826041858,0.382273768344088,0.5,295805,0.382273768344088
"5798",200,100,0.1,0.564392988651027,0.273758792480303,0.5,67910,0.273758792480303
"5799",100,100,0.2,0.466576684052908,0.390377183937616,0,894128,0.390377183937616
"5800",200,100,0.2,0.349542560129262,0.276808237633312,0,482319,0.276808237633312
"5801",100,100,0.2,0.385042987688111,0.319797201473611,0.5,528962,0.319797201473611
"5802",200,100,0.2,0.291504502306626,0.244020255163756,0.5,620985,0.244020255163756
"5803",100,100,0.1,0.622277662282167,0.360081827605534,0,901241,0.360081827605534
"5804",200,100,0.1,0.57131995850467,0.27740738098768,0,587981,0.27740738098768
"5805",100,100,0.1,0.791148961759757,0.384618455799694,0.5,446222,0.384618455799694
"5806",200,50,0.1,0.783652669482954,0.277318633029541,0,409066,0.277318633029541
"5807",200,100,0.1,0.458803480438541,0.259149081548941,0.5,54289,0.259149081548941
"5808",100,100,0.2,0.449546859833028,0.392819047198763,0,247164,0.392819047198763
"5809",200,100,0.2,0.344712028681051,0.274421278555193,0,637038,0.274421278555193
"5810",100,100,0.2,0.400362135557702,0.341809123101703,0.5,635551,0.341809123101703
"5811",200,100,0.2,0.273914940576446,0.231100787407414,0.5,137121,0.231100787407414
"5812",100,100,0.1,0.729358168806199,0.39244918701151,0,428672,0.39244918701151
"5813",200,100,0.1,0.602627356487252,0.277481873044597,0,229592,0.277481873044597
"5814",100,100,0.1,0.61534223965049,0.375404123375046,0.5,323247,0.375404123375046
"5815",200,100,0.1,0.532932229018226,0.247347893400948,0.5,418156,0.247347893400948
"5816",100,100,0.2,0.476750148999509,0.392397095344791,0,831793,0.392397095344791
"5817",100,50,0.1,1.18540309079424,0.389418002036003,0.5,140085,0.389418002036003
"5818",200,100,0.2,0.335710840719361,0.276594457257801,0,448923,0.276594457257801
"5819",100,100,0.2,0.374397987486524,0.309305555265043,0.5,827122,0.309305555265043
"5820",200,100,0.2,0.28915520660601,0.245645954123082,0.5,970801,0.245645954123082
"5821",100,100,0.1,0.642623585709603,0.384260730607573,0,390844,0.384260730607573
"5822",200,100,0.1,0.524556613621845,0.273610479943435,0,714000,0.273610479943435
"5823",100,100,0.1,0.695477355565188,0.371869134294146,0.5,761704,0.371869134294146
"5824",200,100,0.1,0.462843824258809,0.263151151824648,0.5,278497,0.263151151824648
"5825",100,100,0.2,0.47743538293731,0.390710125787029,0,227948,0.390710125787029
"5826",200,100,0.2,0.345746314370539,0.277203245915004,0,177554,0.277203245915004
"5827",100,100,0.2,0.457307091827174,0.371118710804779,0.5,900142,0.371118710804779
"5828",200,50,0.1,0.647243731774284,0.264507838761362,0.5,202748,0.264507838761362
"5829",200,100,0.2,0.274600556437609,0.231774980596484,0.5,487988,0.231774980596484
"5830",100,100,0.1,0.953038695082503,0.390988774164883,0,311735,0.390988774164883
"5831",200,100,0.1,0.513180539275233,0.277251615131473,0,250985,0.277251615131473
"5832",100,100,0.1,0.662180710208416,0.375068947916084,0.5,688634,0.375068947916084
"5833",200,100,0.1,0.425153892150865,0.246410712602465,0.5,136541,0.246410712602465
"5834",100,100,0.2,0.469910511519104,0.39280604795715,0,436538,0.39280604795715
"5835",200,100,0.2,0.358932120556256,0.277408533703911,0,837941,0.277408533703911
"5836",100,100,0.2,0.393124591924607,0.336964364834298,0.5,278242,0.336964364834298
"5837",200,100,0.2,0.287175688863627,0.233327615827646,0.5,583442,0.233327615827646
"5838",100,100,0.1,0.770915278433401,0.383548613665805,0,691972,0.383548613665805
"5839",100,50,0.2,0.582228584674039,0.392150328387232,0,175421,0.392150328387232
"5840",200,100,0.1,0.573112282977291,0.276724768604244,0,777065,0.276724768604244
"5841",100,100,0.1,0.573582907829154,0.34643068416283,0.5,866401,0.34643068416283
"5842",200,100,0.1,0.490741380214577,0.265117020937039,0.5,134757,0.265117020937039
"5843",100,100,0.2,0.472490328184524,0.381323890355946,0,673371,0.381323890355946
"5844",200,100,0.2,0.339392696866866,0.276524828987685,0,938310,0.276524828987685
"5845",100,100,0.2,0.387449205394558,0.326132767450444,0.5,868794,0.326132767450444
"5846",200,100,0.2,0.295790013801099,0.242238900706804,0.5,427172,0.242238900706804
"5847",100,100,0.1,0.805359974750731,0.386124723151366,0,252146,0.386124723151366
"5848",200,100,0.1,0.528226134596846,0.27747763476317,0,998920,0.27747763476317
"5849",100,100,0.1,0.500292861468788,0.327638379837398,0.5,847244,0.327638379837398
"5850",200,50,0.2,0.377679074007013,0.274208977474924,0,222490,0.274208977474924
"5851",200,100,0.1,0.542516526996409,0.261180925979455,0.5,152180,0.261180925979455
